Attractor #,Attractor Type,Associated Cell Fate,Basin Size,ros,erstress,genotoxicity,insulrec,ras,erk12,irs1,akt,ikkalpha,tsc,pten,sk,grb10,hk2,rheb,mtorc1,mtorc2,ulk1,atg13,atgtwelve,beclin1,lcthree,autonutri,eif4,cyclinb,cyclind,cycline,cyclina,cdc25,eif2,rag,amp,ampk,hifone,redd1,bnip3,pkcdelta,jnk1,perk,pkctheta,pka,creb,p53,mdm2,p21,nrf2,atm,chkonetwo,brca1,p16,dram,p73,bclsurvival,bad,bclapoptotic,baxbak,cytochromec,apaf1,smacdiablo,aif,caspase9,caspases367,caspase8,etwof1,rb1,cmyc,smadr,rip13,tradd,parkin,fundc1,autodeath,mmp,rho,vegf,par,oxygen,gfr,glu,aminoacids,radiation,tgfr,tnfr,
186,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0013,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,
187,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0013,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
188,Cyclic,Autophagy Low + Apoptosis,0.0013,0,0,0,1,1,2,2,0,0,0,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,
189,Cyclic,Autophagy High + Mitophagy(L),0.0013,0,1,1,2,2,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,1,1,0,0,1,0,1,
190,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0013,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,
191,Cyclic,Autophagy High + Mitophagy(L),0.0012,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,2,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,1,
192,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0011,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,
193,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0011,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,
194,Cyclic,Autophagy High + Mitophagy(H),0.0011,2,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,1,1,0,1,0,1,
195,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0011,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
196,Cyclic,Autophagy Low + Apoptosis,0.0011,0,1,1,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,1,
197,Cyclic,Autophagy Low + Apoptosis,0.0011,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,1,2,2,2,0,0,0,2,1,0,2,0,0,0,0,1,0,1,1,1,0,0,
198,Point,Autophagy Low + Necroptosis,0.001,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,
199,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
200,Point,Autophagy Low + Necroptosis,0.001,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,
201,Cyclic,Autophagy High + Mitophagy(L),0.001,2,2,2,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,2,0,0,2,2,2,2,2,1,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,1,
202,Cyclic,Autophagy High + Mitophagy(H),0.001,2,2,2,1,0,2,0,0,0,2,2,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,0,2,0,0,0,1,1,0,1,1,
203,Cyclic,Autophagy High + Mitophagy(L),0.001,2,2,2,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,
204,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.001,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
205,Cyclic,Autophagy Low + Apoptosis,0.001,0,1,0,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,
206,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.001,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
207,Point,Autophagy Low + Necroptosis,0.001,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,
208,Cyclic,Autophagy High + Mitophagy(L),0.001,2,1,1,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,0,1,0,1,
209,Cyclic,Autophagy Low + Apoptosis,0.0009,0,1,1,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,
210,Cyclic,Autophagy High + Mitophagy(H),0.0009,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,0,0,1,0,0,
211,Cyclic,Autophagy Low + Apoptosis,0.0009,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,
212,Point,Autophagy Low + Necroptosis,0.0009,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,
213,Cyclic,Autophagy VeryLow,0.0009,0,0,0,1,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,1,2,2,2,2,2,2,0,0,2,2,2,0,0,0,0,0,2,0,1,1,1,1,0,1,1,
214,Point,Autophagy Low + Necroptosis,0.0009,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,
215,Cyclic,Autophagy High + Mitophagy(H),0.0009,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,0,1,0,1,0,1,
216,Cyclic,Autophagy High + Mitophagy(H),0.0009,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,0,1,1,0,1,
217,Cyclic,Autophagy High + Mitophagy(H),0.0009,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,0,1,0,0,
218,Point,Autophagy High + Mitophagy(H),0.0009,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,
219,Cyclic,Autophagy High + Mitophagy(H),0.0009,0,1,1,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,1,2,2,0,0,0,0,1,0,0,0,1,0,1,
220,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0008,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,
221,Cyclic,Autophagy Low + Apoptosis,0.0008,0,1,0,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,
222,Point,Autophagy High + Mitophagy(H),0.0008,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
223,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0008,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,
224,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0008,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,
225,Cyclic,Autophagy Low + Apoptosis,0.0008,0,1,1,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,
226,Cyclic,Autophagy High + Mitophagy(L),0.0008,2,2,2,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,
227,Cyclic,Autophagy High + Mitophagy(L),0.0008,2,2,2,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,1,0,0,0,1,
228,Cyclic,Autophagy High + Mitophagy(L),0.0008,0,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,2,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,1,0,1,1,1,0,1,
229,Cyclic,Autophagy High + Mitophagy(L),0.0008,2,2,2,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,1,
230,Cyclic,Autophagy High + Mitophagy(H),0.0008,0,1,1,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,1,2,2,0,0,0,0,1,0,0,1,1,0,1,
231,Point,Autophagy Low + Necroptosis,0.0008,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,
232,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0007,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,
233,Cyclic,Autophagy High + Mitophagy(L),0.0007,0,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,0,2,2,1,2,2,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,0,1,0,0,1,0,1,0,
234,Cyclic,Autophagy High + Mitophagy(L),0.0007,2,2,2,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,1,
235,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0007,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
236,Cyclic,Autophagy Low + Apoptosis,0.0007,0,1,0,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,
237,Cyclic,Autophagy High + Mitophagy(L),0.0007,2,2,2,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,2,0,0,2,2,2,2,2,1,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,1,
238,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0007,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
239,Cyclic,Autophagy Low + Apoptosis,0.0007,0,0,0,1,1,2,2,0,0,0,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,
240,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0007,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
241,Cyclic,Autophagy High + Mitophagy(H),0.0007,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,1,0,1,0,0,
242,Cyclic,Autophagy Low + Apoptosis,0.0007,0,1,1,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,
243,Cyclic,Autophagy VeryLow,0.0007,0,0,0,1,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,1,2,2,2,2,2,2,0,0,2,2,2,0,0,0,0,0,2,0,1,0,1,1,0,1,1,
244,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0007,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
245,Cyclic,Autophagy Low + Apoptosis,0.0007,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,
246,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0007,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
247,Point,Autophagy Low + Necroptosis,0.0007,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,
248,Cyclic,Autophagy High + Mitophagy(H),0.0007,2,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,0,1,1,1,0,1,
249,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0007,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,
250,Cyclic,Autophagy High + Mitophagy(H),0.0007,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,0,0,1,0,1,
251,Cyclic,Autophagy High + Mitophagy(H),0.0006,2,2,2,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,1,
252,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0006,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
253,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0006,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
